1,PL-014,2025-09-16 01:40:17,5,5,2.0
1,PL-014,2025-09-16 03:13:05,55,5,4.0
1,PL-014,2025-09-16 03:13:05,105,5,6.0
1,PL-014,2025-09-16 03:18:12,155,5,8.0
1,PL-014,2025-09-16 07:13:10,205,5,10.0
1,PL-014,2025-09-16 07:13:10,255,5,12.0
1,PL-014,2025-09-16 07:13:10,305,5,14.0
1,PL-014,2025-09-16 07:13:10,355,5,16.0
1,PL-014,2025-09-16 07:13:10,405,5,18.0
1,WM-774,2025-09-16 00:04:19,455,5,20.0
1,WM-774,2025-09-16 00:04:19,5,35,22.0
1,WM-774,2025-09-16 00:04:19,35,35,24.0
1,WM-774,2025-09-16 01:21:50,65,35,26.0
1,WM-774,2025-09-16 01:21:50,95,35,28.0
1,WM-774,2025-09-16 01:21:50,125,35,30.0
1,WM-774,2025-09-16 01:21:50,155,35,32.0
1,WM-774,2025-09-16 01:21:50,185,35,34.0
1,WM-774,2025-09-16 01:26:14,215,35,36.0
1,WM-774,2025-09-16 01:26:14,245,35,38.0
1,WM-774,2025-09-16 01:26:14,275,35,40.0
1,WM-774,2025-09-16 02:59:03,305,35,42.0
1,WM-774,2025-09-16 06:24:02,335,35,44.0
1,WM-774,2025-09-16 08:21:25,365,35,46.0
1,WM-774,2025-09-16 08:21:25,395,35,48.0
1,WM-774,2025-09-16 08:21:25,425,35,50.0
1,WM-774,2025-09-16 08:21:25,455,35,52.0
1,WM-774,2025-09-16 08:21:25,5,65,54.0
1,WM-774,2025-09-16 09:25:50,35,65,56.0
1,WM-774,2025-09-16 09:25:50,65,65,58.0
1,WM-774,2025-09-16 09:25:50,95,65,60.0
1,WM-774,2025-09-16 09:25:50,125,65,62.0
1,WM-774,2025-09-16 09:25:50,155,65,64.0
1,WM-774,2025-09-16 10:19:12,185,65,66.0
1,WM-774,2025-09-16 10:19:12,215,65,68.0
1,WM-774,2025-09-16 10:19:12,245,65,70.0
1,WM-774,2025-09-16 10:19:12,275,65,72.0
1,DG-324,2025-09-16 00:04:19,5,95,76.0
1,DG-324,2025-09-16 00:04:19,40,95,80.0
1,DG-324,2025-09-16 00:04:19,75,95,84.0
1,DG-324,2025-09-16 00:04:19,110,95,88.0
1,DG-324,2025-09-16 00:04:19,145,95,92.0
1,DG-324,2025-09-16 01:26:14,180,95,96.0
1,DG-324,2025-09-16 01:26:14,215,95,100.0
1,DG-324,2025-09-16 03:13:05,250,95,104.0
1,DG-324,2025-09-16 03:13:05,285,95,108.0
1,DG-324,2025-09-16 03:13:05,320,95,112.0
1,DG-324,2025-09-16 03:13:05,355,95,116.0
1,DG-324,2025-09-16 04:29:40,390,95,120.0
1,DG-324,2025-09-16 04:29:40,425,95,124.0
1,DG-324,2025-09-16 04:29:40,460,95,128.0
1,DG-324,2025-09-16 08:21:25,5,130,132.0
1,DG-324,2025-09-16 08:21:25,40,130,136.0
1,DG-324,2025-09-16 08:21:25,75,130,140.0
1,DG-324,2025-09-16 08:21:25,110,130,144.0
1,DG-324,2025-09-16 09:25:50,145,130,148.0
1,DG-324,2025-09-16 09:25:50,180,130,152.0
1,DG-324,2025-09-16 09:25:50,215,130,156.0
1,DG-324,2025-09-16 09:25:50,250,130,160.0
1,DG-324,2025-09-16 09:25:50,285,130,164.0
1,DG-324,2025-09-16 11:38:09,320,130,168.0
1,DG-324,2025-09-16 11:38:09,355,130,172.0
1,DG-324,2025-09-16 11:38:09,390,130,176.0
1,DG-324,2025-09-16 11:38:09,425,130,180.0
1,PL-013,2025-09-16 01:40:17,460,130,184.0
1,PL-013,2025-09-16 01:40:17,305,65,188.0
1,PL-013,2025-09-16 01:40:17,345,65,192.0
1,PL-013,2025-09-16 01:40:17,385,65,196.0
1,PL-013,2025-09-16 03:03:21,425,65,200.0
2,PL-013,2025-09-16 03:03:21,5,5,4.0
2,PL-013,2025-09-16 03:03:21,45,5,8.0
2,PL-013,2025-09-16 03:03:21,85,5,12.0
2,PL-013,2025-09-16 03:13:05,125,5,16.0
2,PL-013,2025-09-16 03:13:05,165,5,20.0
2,PL-013,2025-09-16 04:29:40,205,5,24.0
2,PL-013,2025-09-16 04:29:40,245,5,28.0
2,PL-013,2025-09-16 04:29:40,285,5,32.0
2,PL-013,2025-09-16 04:29:40,325,5,36.0
2,PL-013,2025-09-16 04:29:40,365,5,40.0
2,PL-013,2025-09-16 07:13:10,405,5,44.0
2,PL-013,2025-09-16 07:13:10,445,5,48.0
2,PL-013,2025-09-16 07:13:10,5,35,52.0
2,PL-013,2025-09-16 07:13:10,45,35,56.0
2,PL-013,2025-09-16 07:13:10,85,35,60.0
2,AZ-011,2025-09-16 01:26:14,5,65,66.0
2,AZ-011,2025-09-16 01:26:14,55,65,72.0
2,AZ-011,2025-09-16 01:40:17,105,65,78.0
2,AZ-011,2025-09-16 02:59:03,155,65,84.0
2,AZ-011,2025-09-16 03:03:21,205,65,90.0
2,AZ-011,2025-09-16 03:03:21,255,65,96.0
2,AZ-011,2025-09-16 03:03:21,305,65,102.0
2,AZ-011,2025-09-16 03:13:05,355,65,108.0
2,AZ-011,2025-09-16 03:13:05,405,65,114.0
2,AZ-011,2025-09-16 03:13:05,455,65,120.0
2,AZ-011,2025-09-16 03:13:05,5,100,126.0
2,AZ-011,2025-09-16 03:13:05,55,100,132.0
2,AZ-011,2025-09-16 03:18:12,105,100,138.0
2,AZ-011,2025-09-16 03:18:12,155,100,144.0
2,AZ-011,2025-09-16 03:18:12,205,100,150.0
2,AZ-011,2025-09-16 03:18:12,255,100,156.0
2,AZ-011,2025-09-16 03:18:12,305,100,162.0
2,AZ-011,2025-09-16 06:24:02,355,100,168.0
2,AZ-011,2025-09-16 06:24:02,405,100,174.0
2,AZ-011,2025-09-16 10:19:12,455,100,180.0
2,AZ-011,2025-09-16 11:38:09,5,135,186.0
2,AZ-011,2025-09-16 11:38:09,55,135,192.0
2,MR-009,2025-09-16 00:44:54,5,170,200.0
3,MR-009,2025-09-16 00:44:54,5,5,8.0
3,MR-009,2025-09-16 00:44:54,55,5,16.0
3,MR-009,2025-09-16 00:44:54,105,5,24.0
3,FE-213,2025-09-16 01:21:50,155,5,30.0
3,FE-213,2025-09-16 01:40:17,205,5,36.0
3,FE-213,2025-09-16 01:40:17,255,5,42.0
3,FE-213,2025-09-16 01:40:17,305,5,48.0
3,FE-213,2025-09-16 01:40:17,355,5,54.0
3,MR-009,2025-09-16 01:40:17,5,45,62.0
3,MR-009,2025-09-16 01:40:17,55,45,70.0
3,MR-009,2025-09-16 01:40:17,105,45,78.0
3,MR-009,2025-09-16 01:40:17,155,45,86.0
3,FE-213,2025-09-16 02:59:03,405,5,92.0
3,MR-009,2025-09-16 03:15:28,205,45,100.0
3,MR-009,2025-09-16 03:15:28,255,45,108.0
3,MR-009,2025-09-16 03:15:28,305,45,116.0
3,MR-009,2025-09-16 03:15:28,355,45,124.0
3,MR-009,2025-09-16 03:15:28,405,45,132.0
3,FE-213,2025-09-16 03:18:12,455,5,138.0
3,FE-213,2025-09-16 03:18:12,455,45,144.0
3,FE-213,2025-09-16 03:18:12,5,85,150.0
3,FE-213,2025-09-16 06:24:02,55,85,156.0
3,FE-213,2025-09-16 06:32:46,105,85,162.0
3,FE-213,2025-09-16 06:32:46,155,85,168.0
3,MR-009,2025-09-16 06:32:46,5,115,176.0
3,MR-009,2025-09-16 06:32:46,55,115,184.0
3,MR-009,2025-09-16 06:32:46,105,115,192.0
3,MR-009,2025-09-16 06:32:46,155,115,200.0
4,FE-213,2025-09-16 06:39:51,5,5,6.0
4,FE-213,2025-09-16 07:40:07,55,5,12.0
4,FE-213,2025-09-16 07:40:07,105,5,18.0
4,FE-213,2025-09-16 07:40:07,155,5,24.0
4,FE-213,2025-09-16 08:28:57,205,5,30.0
4,FE-213,2025-09-16 08:28:57,255,5,36.0
4,FE-213,2025-09-16 08:28:57,305,5,42.0
4,FE-213,2025-09-16 09:25:50,355,5,48.0
4,FE-213,2025-09-16 09:25:50,405,5,54.0
4,FE-213,2025-09-16 09:25:50,455,5,60.0
4,FE-213,2025-09-16 10:19:12,5,35,66.0
4,MG-008,2025-09-16 00:04:19,55,35,74.0
4,MG-008,2025-09-16 00:04:19,115,35,82.0
4,MG-008,2025-09-16 00:04:19,175,35,90.0
4,MG-008,2025-09-16 00:04:19,235,35,98.0
4,MG-008,2025-09-16 00:04:19,295,35,106.0
4,MG-008,2025-09-16 04:29:40,355,35,114.0
4,MG-008,2025-09-16 04:29:40,415,35,122.0
4,MG-008,2025-09-16 04:29:40,5,65,130.0
4,MG-008,2025-09-16 05:39:53,65,65,138.0
4,MG-008,2025-09-16 06:24:02,125,65,146.0
4,MG-008,2025-09-16 06:24:02,185,65,154.0
4,MG-008,2025-09-16 06:24:02,245,65,162.0
4,MG-008,2025-09-16 06:24:02,305,65,170.0
4,MG-008,2025-09-16 08:21:25,365,65,178.0
4,MG-008,2025-09-16 08:21:25,425,65,186.0
4,MG-008,2025-09-16 08:21:25,5,95,194.0
4,GK-874,2025-09-16 03:03:21,65,95,198.0
5,MG-008,2025-09-16 08:28:57,5,5,8.0
5,MG-008,2025-09-16 08:28:57,65,5,16.0
5,MG-008,2025-09-16 08:28:57,125,5,24.0
5,BR-178,2025-09-16 01:21:50,5,35,32.0
5,BR-178,2025-09-16 01:21:50,45,35,40.0
5,PL-025,2025-09-16 02:59:03,85,35,50.0
5,BR-178,2025-09-16 03:18:12,135,35,58.0
5,BR-178,2025-09-16 03:18:12,175,35,66.0
5,BR-178,2025-09-16 03:18:12,215,35,74.0
5,BR-178,2025-09-16 06:39:51,255,35,82.0
5,BR-178,2025-09-16 06:39:51,295,35,90.0
5,BR-178,2025-09-16 06:39:51,335,35,98.0
5,BR-178,2025-09-16 06:39:51,375,35,106.0
5,BR-178,2025-09-16 06:39:51,415,35,114.0
5,PL-025,2025-09-16 08:21:25,455,35,124.0
5,PL-025,2025-09-16 08:21:25,5,75,134.0
5,PL-025,2025-09-16 08:21:25,55,75,144.0
5,PL-025,2025-09-16 08:21:25,105,75,154.0
5,GK-874,2025-09-16 03:03:21,185,5,158.0
5,GK-874,2025-09-16 03:03:21,220,5,162.0
5,GK-874,2025-09-16 03:03:21,255,5,166.0
5,GK-874,2025-09-16 03:03:21,290,5,170.0
5,GK-874,2025-09-16 03:15:28,325,5,174.0
5,GK-874,2025-09-16 03:15:28,360,5,178.0
5,GK-874,2025-09-16 05:39:53,395,5,182.0
5,GK-874,2025-09-16 05:39:53,430,5,186.0
5,GK-874,2025-09-16 06:32:46,465,5,190.0
5,GK-874,2025-09-16 06:39:51,155,75,194.0
5,GK-874,2025-09-16 06:39:51,190,75,198.0
6,GK-874,2025-09-16 06:39:51,5,5,4.0
6,GK-874,2025-09-16 06:39:51,40,5,8.0
6,GK-874,2025-09-16 06:39:51,75,5,12.0
6,GK-874,2025-09-16 08:28:57,110,5,16.0
6,GK-874,2025-09-16 11:38:09,145,5,20.0
6,GK-874,2025-09-16 11:38:09,180,5,24.0
6,GK-874,2025-09-16 11:38:09,215,5,28.0
6,GK-874,2025-09-16 11:38:09,250,5,32.0
6,GK-874,2025-09-16 11:38:09,285,5,36.0
6,GT-243,2025-09-16 00:44:54,320,5,42.0
6,GT-243,2025-09-16 00:44:54,360,5,48.0
6,GT-243,2025-09-16 00:44:54,400,5,54.0
6,GT-243,2025-09-16 00:44:54,440,5,60.0
6,GT-243,2025-09-16 00:44:54,5,25,66.0
6,GT-243,2025-09-16 03:03:21,45,25,72.0
6,GT-243,2025-09-16 03:03:21,85,25,78.0
6,GT-243,2025-09-16 05:39:53,125,25,84.0
6,GT-243,2025-09-16 05:39:53,165,25,90.0
6,GT-243,2025-09-16 05:39:53,205,25,96.0
6,GT-243,2025-09-16 05:39:53,245,25,102.0
6,GT-243,2025-09-16 05:39:53,285,25,108.0
6,GT-243,2025-09-16 06:32:46,325,25,114.0
6,GT-243,2025-09-16 06:32:46,365,25,120.0
6,GT-243,2025-09-16 07:40:07,405,25,126.0
6,GT-243,2025-09-16 07:40:07,445,25,132.0
6,GT-243,2025-09-16 07:40:07,5,45,138.0
6,GT-243,2025-09-16 07:40:07,45,45,144.0
6,GT-243,2025-09-16 07:40:07,85,45,150.0
6,GT-243,2025-09-16 08:28:57,125,45,156.0
6,GT-243,2025-09-16 08:28:57,165,45,162.0
6,BP-896,2025-09-16 02:59:03,5,65,172.0
6,BP-896,2025-09-16 02:59:03,45,65,182.0
6,BP-896,2025-09-16 02:59:03,85,65,192.0
6,FL-643,2025-09-16 03:15:28,125,65,200.0
7,BP-896,2025-09-16 02:59:03,5,5,10.0
7,BP-896,2025-09-16 02:59:03,45,5,20.0
7,BP-896,2025-09-16 05:39:53,85,5,30.0
7,BP-896,2025-09-16 10:19:12,125,5,40.0
7,BP-896,2025-09-16 10:19:12,165,5,50.0
7,BP-896,2025-09-16 10:19:12,205,5,60.0
7,BP-896,2025-09-16 10:19:12,245,5,70.0
7,BP-896,2025-09-16 10:19:12,285,5,80.0
7,FL-643,2025-09-16 03:15:28,325,5,88.0
7,FL-643,2025-09-16 03:15:28,355,5,96.0
7,FL-643,2025-09-16 05:39:53,385,5,104.0
7,FL-643,2025-09-16 05:39:53,415,5,112.0
7,FL-643,2025-09-16 05:39:53,445,5,120.0
7,FL-643,2025-09-16 07:40:07,475,5,128.0
7,FL-643,2025-09-16 10:19:12,5,35,136.0
7,FL-643,2025-09-16 10:19:12,35,35,144.0
7,FL-643,2025-09-16 10:19:12,65,35,152.0
7,FL-643,2025-09-16 10:19:12,95,35,160.0
7,FL-643,2025-09-16 10:19:12,125,35,168.0
7,FL-643,2025-09-16 11:38:09,155,35,176.0
7,FL-643,2025-09-16 11:38:09,185,35,184.0
7,FL-643,2025-09-16 11:38:09,215,35,192.0
7,FL-643,2025-09-16 11:38:09,245,35,200.0
8,FL-643,2025-09-16 11:38:09,5,5,8.0
8,LV-337,2025-09-16 00:04:19,5,35,28.0
8,LV-337,2025-09-16 00:04:19,40,35,48.0
8,LV-337,2025-09-16 00:04:19,75,35,68.0
8,LV-337,2025-09-16 00:04:19,110,35,88.0
8,LV-337,2025-09-16 00:44:54,145,35,108.0
8,LV-337,2025-09-16 00:44:54,180,35,128.0
8,LV-337,2025-09-16 00:44:54,215,35,148.0
8,LV-337,2025-09-16 00:44:54,250,35,168.0
8,LV-337,2025-09-16 00:44:54,285,35,188.0
9,LV-337,2025-09-16 01:21:50,5,5,20.0
9,LV-337,2025-09-16 01:21:50,40,5,40.0
9,LV-337,2025-09-16 01:26:14,75,5,60.0
9,LV-337,2025-09-16 03:15:28,110,5,80.0
9,LV-337,2025-09-16 03:15:28,145,5,100.0
9,LV-337,2025-09-16 06:39:51,180,5,120.0
9,LV-337,2025-09-16 06:39:51,215,5,140.0
9,LV-337,2025-09-16 06:39:51,250,5,160.0
9,LV-337,2025-09-16 07:13:10,285,5,180.0
9,LV-337,2025-09-16 07:13:10,320,5,200.0
10,LV-337,2025-09-16 07:13:10,5,5,20.0
1,PL-014,2025-09-16 12:09:43,5,5,2.0
1,PL-014,2025-09-16 14:23:10,55,5,4.0
1,PL-014,2025-09-16 14:23:10,105,5,6.0
1,PL-014,2025-09-16 14:23:10,155,5,8.0
1,PL-014,2025-09-16 14:23:10,205,5,10.0
1,PL-014,2025-09-16 21:20:00,255,5,12.0
1,PL-014,2025-09-16 22:21:59,305,5,14.0
1,PL-014,2025-09-16 22:21:59,355,5,16.0
1,PL-014,2025-09-16 22:21:59,405,5,18.0
1,PL-014,2025-09-16 22:21:59,455,5,20.0
1,PL-014,2025-09-16 22:21:59,5,35,22.0
1,WM-774,2025-09-16 14:23:10,55,35,24.0
1,WM-774,2025-09-16 14:23:10,85,35,26.0
1,WM-774,2025-09-16 14:23:10,115,35,28.0
1,WM-774,2025-09-16 14:23:10,145,35,30.0
1,WM-774,2025-09-16 14:23:10,175,35,32.0
1,WM-774,2025-09-16 14:56:29,205,35,34.0
1,WM-774,2025-09-16 14:56:29,235,35,36.0
1,WM-774,2025-09-16 14:56:29,265,35,38.0
1,WM-774,2025-09-16 14:56:29,295,35,40.0
1,WM-774,2025-09-16 14:56:29,325,35,42.0
1,WM-774,2025-09-16 16:27:39,355,35,44.0
1,WM-774,2025-09-16 16:27:39,385,35,46.0
1,DG-324,2025-09-16 13:34:13,5,65,50.0
1,DG-324,2025-09-16 13:34:13,40,65,54.0
1,DG-324,2025-09-16 13:34:13,75,65,58.0
1,DG-324,2025-09-16 13:34:13,110,65,62.0
1,DG-324,2025-09-16 13:34:13,145,65,66.0
1,DG-324,2025-09-16 13:40:27,180,65,70.0
1,DG-324,2025-09-16 13:40:27,215,65,74.0
1,DG-324,2025-09-16 13:40:27,250,65,78.0
1,DG-324,2025-09-16 13:40:27,285,65,82.0
1,DG-324,2025-09-16 14:36:00,320,65,86.0
1,DG-324,2025-09-16 14:36:00,355,65,90.0
1,DG-324,2025-09-16 15:06:35,390,65,94.0
1,DG-324,2025-09-16 16:49:13,425,65,98.0
1,DG-324,2025-09-16 20:39:38,460,65,102.0
1,DG-324,2025-09-16 21:34:41,5,100,106.0
1,DG-324,2025-09-16 21:34:41,40,100,110.0
1,DG-324,2025-09-16 21:34:41,75,100,114.0
1,DG-324,2025-09-16 21:34:41,110,100,118.0
1,DG-324,2025-09-16 22:04:42,145,100,122.0
1,PL-013,2025-09-16 13:04:10,415,35,126.0
1,PL-013,2025-09-16 13:04:10,455,35,130.0
1,PL-013,2025-09-16 20:39:38,180,100,134.0
1,PL-013,2025-09-16 20:39:38,220,100,138.0
1,PL-013,2025-09-16 20:39:38,260,100,142.0
1,PL-013,2025-09-16 20:39:38,300,100,146.0
1,PL-013,2025-09-16 20:39:38,340,100,150.0
1,PL-013,2025-09-16 21:03:34,380,100,154.0
1,PL-013,2025-09-16 21:03:34,420,100,158.0
1,PL-013,2025-09-16 21:03:34,460,100,162.0
1,PL-013,2025-09-16 21:03:34,5,135,166.0
1,PL-013,2025-09-16 21:03:34,45,135,170.0
1,PL-013,2025-09-16 22:04:42,85,135,174.0
1,PL-013,2025-09-16 22:04:42,125,135,178.0
1,AZ-011,2025-09-16 14:56:29,5,165,184.0
1,AZ-011,2025-09-16 14:56:29,55,165,190.0
1,AZ-011,2025-09-16 14:56:29,105,165,196.0
1,GK-874,2025-09-16 13:40:27,165,135,200.0
2,AZ-011,2025-09-16 21:59:19,5,5,6.0
2,AZ-011,2025-09-16 21:59:19,55,5,12.0
2,AZ-011,2025-09-16 21:59:19,105,5,18.0
2,FE-213,2025-09-16 13:04:10,155,5,24.0
2,FE-213,2025-09-16 13:04:10,205,5,30.0
2,FE-213,2025-09-16 13:04:10,255,5,36.0
2,FE-213,2025-09-16 13:04:10,305,5,42.0
2,MR-009,2025-09-16 13:04:10,5,40,50.0
2,MR-009,2025-09-16 13:04:10,55,40,58.0
2,MR-009,2025-09-16 13:04:10,105,40,66.0
2,MR-009,2025-09-16 13:04:10,155,40,74.0
2,MR-009,2025-09-16 13:34:13,205,40,82.0
2,MR-009,2025-09-16 13:34:13,255,40,90.0
2,MR-009,2025-09-16 13:34:13,305,40,98.0
2,FE-213,2025-09-16 13:34:13,355,5,104.0
2,FE-213,2025-09-16 13:34:13,405,5,110.0
2,FE-213,2025-09-16 14:08:12,455,5,116.0
2,FE-213,2025-09-16 14:08:12,355,40,122.0
2,FE-213,2025-09-16 14:08:12,405,40,128.0
2,FE-213,2025-09-16 14:23:10,455,40,134.0
2,FE-213,2025-09-16 14:23:10,5,80,140.0
2,FE-213,2025-09-16 14:23:10,55,80,146.0
2,FE-213,2025-09-16 14:23:10,105,80,152.0
2,FE-213,2025-09-16 14:23:10,155,80,158.0
2,MR-009,2025-09-16 16:49:13,5,110,166.0
2,MR-009,2025-09-16 16:49:13,55,110,174.0
2,MR-009,2025-09-16 16:49:13,105,110,182.0
2,MR-009,2025-09-16 16:49:13,155,110,190.0
2,FE-213,2025-09-16 20:39:38,205,80,196.0
2,GK-874,2025-09-16 13:40:27,255,80,200.0
3,FE-213,2025-09-16 20:39:38,5,5,6.0
3,FE-213,2025-09-16 20:39:38,55,5,12.0
3,FE-213,2025-09-16 20:39:38,105,5,18.0
3,MR-009,2025-09-16 21:20:00,5,35,26.0
3,FE-213,2025-09-16 21:34:41,155,5,32.0
3,FE-213,2025-09-16 21:34:41,205,5,38.0
3,FE-213,2025-09-16 21:34:41,255,5,44.0
3,FE-213,2025-09-16 21:34:41,305,5,50.0
3,FE-213,2025-09-16 21:34:41,355,5,56.0
3,FE-213,2025-09-16 22:04:42,405,5,62.0
3,FE-213,2025-09-16 22:04:42,455,5,68.0
3,FE-213,2025-09-16 22:04:42,55,35,74.0
3,FE-213,2025-09-16 22:21:59,105,35,80.0
3,FE-213,2025-09-16 22:21:59,155,35,86.0
3,FE-213,2025-09-16 22:21:59,205,35,92.0
3,FE-213,2025-09-16 22:21:59,255,35,98.0
3,FE-213,2025-09-16 23:21:10,305,35,104.0
3,FE-213,2025-09-16 23:21:10,355,35,110.0
3,FE-213,2025-09-16 23:21:10,405,35,116.0
3,FE-213,2025-09-16 23:21:10,455,35,122.0
3,MG-008,2025-09-16 13:04:10,5,75,130.0
3,MG-008,2025-09-16 13:40:27,65,75,138.0
3,MG-008,2025-09-16 13:40:27,125,75,146.0
3,MG-008,2025-09-16 14:56:29,185,75,154.0
3,MG-008,2025-09-16 15:06:35,245,75,162.0
3,MG-008,2025-09-16 15:06:35,305,75,170.0
3,MG-008,2025-09-16 15:06:35,365,75,178.0
3,MG-008,2025-09-16 15:06:35,425,75,186.0
3,MG-008,2025-09-16 15:06:35,5,105,194.0
3,GK-874,2025-09-16 13:40:27,65,105,198.0
4,MG-008,2025-09-16 21:20:00,5,5,8.0
4,MG-008,2025-09-16 21:20:00,65,5,16.0
4,MG-008,2025-09-16 21:20:00,125,5,24.0
4,MG-008,2025-09-16 21:20:00,185,5,32.0
4,MG-008,2025-09-16 21:34:41,245,5,40.0
4,MG-008,2025-09-16 21:34:41,305,5,48.0
4,PL-025,2025-09-16 12:09:43,5,35,58.0
4,BR-178,2025-09-16 13:04:10,55,35,66.0
4,BR-178,2025-09-16 13:04:10,95,35,74.0
4,PL-025,2025-09-16 14:08:12,135,35,84.0
4,PL-025,2025-09-16 14:08:12,185,35,94.0
4,PL-025,2025-09-16 14:08:12,235,35,104.0
4,PL-025,2025-09-16 14:08:12,285,35,114.0
4,PL-025,2025-09-16 14:08:12,335,35,124.0
4,PL-025,2025-09-16 14:36:00,385,35,134.0
4,PL-025,2025-09-16 14:36:00,435,35,144.0
4,PL-025,2025-09-16 14:36:00,5,75,154.0
4,PL-025,2025-09-16 14:36:00,55,75,164.0
4,BR-178,2025-09-16 14:56:29,105,75,172.0
4,PL-025,2025-09-16 16:27:39,145,75,182.0
4,PL-025,2025-09-16 16:27:39,195,75,192.0
4,BR-178,2025-09-16 19:07:42,245,75,200.0
5,PL-025,2025-09-16 16:27:39,5,5,10.0
5,PL-025,2025-09-16 16:27:39,55,5,20.0
5,PL-025,2025-09-16 19:07:42,105,5,30.0
5,PL-025,2025-09-16 19:07:42,155,5,40.0
5,BR-178,2025-09-16 19:07:42,205,5,48.0
5,BR-178,2025-09-16 19:07:42,245,5,56.0
5,BR-178,2025-09-16 19:07:42,285,5,64.0
5,BR-178,2025-09-16 19:07:42,325,5,72.0
5,BR-178,2025-09-16 21:03:34,365,5,80.0
5,BR-178,2025-09-16 21:03:34,405,5,88.0
5,BR-178,2025-09-16 21:03:34,445,5,96.0
5,BR-178,2025-09-16 21:03:34,5,45,104.0
5,PL-025,2025-09-16 22:04:42,45,45,114.0
5,PL-025,2025-09-16 22:04:42,95,45,124.0
5,PL-025,2025-09-16 22:04:42,145,45,134.0
5,PL-025,2025-09-16 22:04:42,195,45,144.0
5,PL-025,2025-09-16 22:04:42,245,45,154.0
5,BR-178,2025-09-16 22:21:59,295,45,162.0
5,BR-178,2025-09-16 22:21:59,335,45,170.0
5,BR-178,2025-09-16 23:21:10,375,45,178.0
5,BR-178,2025-09-16 23:21:10,415,45,186.0
5,GK-874,2025-09-16 13:40:27,455,45,190.0
5,GK-874,2025-09-16 16:27:39,455,65,194.0
5,GK-874,2025-09-16 16:27:39,5,85,198.0
6,GK-874,2025-09-16 16:27:39,5,5,4.0
6,GK-874,2025-09-16 21:59:19,40,5,8.0
6,GT-243,2025-09-16 13:40:27,75,5,14.0
6,GT-243,2025-09-16 13:40:27,115,5,20.0
6,GT-243,2025-09-16 22:21:59,155,5,26.0
6,GT-243,2025-09-16 22:21:59,195,5,32.0
6,GT-243,2025-09-16 22:21:59,235,5,38.0
6,GT-243,2025-09-16 22:21:59,275,5,44.0
6,BP-896,2025-09-16 13:34:13,5,25,54.0
6,BP-896,2025-09-16 13:34:13,45,25,64.0
6,BP-896,2025-09-16 13:40:27,85,25,74.0
6,BP-896,2025-09-16 13:40:27,125,25,84.0
6,BP-896,2025-09-16 15:06:35,165,25,94.0
6,BP-896,2025-09-16 15:06:35,205,25,104.0
6,BP-896,2025-09-16 15:06:35,245,25,114.0
6,BP-896,2025-09-16 15:06:35,285,25,124.0
6,BP-896,2025-09-16 16:49:13,325,25,134.0
6,BP-896,2025-09-16 16:49:13,365,25,144.0
6,BP-896,2025-09-16 16:49:13,405,25,154.0
6,BP-896,2025-09-16 19:07:42,445,25,164.0
6,BP-896,2025-09-16 19:07:42,5,55,174.0
6,BP-896,2025-09-16 19:07:42,45,55,184.0
6,BP-896,2025-09-16 21:34:41,85,55,194.0
7,BP-896,2025-09-16 21:34:41,5,5,10.0
7,BP-896,2025-09-16 21:59:19,45,5,20.0
7,BP-896,2025-09-16 21:59:19,85,5,30.0
7,FL-643,2025-09-16 12:09:43,125,5,38.0
7,FL-643,2025-09-16 12:09:43,155,5,46.0
7,FL-643,2025-09-16 12:09:43,185,5,54.0
7,FL-643,2025-09-16 20:39:38,215,5,62.0
